id,scientificName,taxonRank,kingdom,phylum,classs,order,family,genus,identifier
191600590,Basilinna xantusii,species,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Basilinna,https://inaturalist-open-data.s3.amazonaws.com/photos/336180866/original.jpeg
191600590,Basilinna xantusii,species,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Basilinna,https://inaturalist-open-data.s3.amazonaws.com/photos/336180891/original.jpeg
191600600,Haemorhous mexicanus,species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,https://inaturalist-open-data.s3.amazonaws.com/photos/336163573/original.jpeg
95808002,Pandion haliaetus,species,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,https://inaturalist-open-data.s3.amazonaws.com/photos/159096121/original.jpeg
191600615,Cyanistes caeruleus,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,https://inaturalist-open-data.s3.amazonaws.com/photos/336163195/original.jpeg
191600615,Cyanistes caeruleus,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,https://inaturalist-open-data.s3.amazonaws.com/photos/336163226/original.jpeg
191600615,Cyanistes caeruleus,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,https://inaturalist-open-data.s3.amazonaws.com/photos/336163242/original.jpeg
191600615,Cyanistes caeruleus,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,https://inaturalist-open-data.s3.amazonaws.com/photos/336163241/original.jpeg
191600635,Piranga ludoviciana,species,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,https://inaturalist-open-data.s3.amazonaws.com/photos/336163682/original.jpeg
95808060,Motacilla cinerea,species,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,https://inaturalist-open-data.s3.amazonaws.com/photos/159095899/original.jpg
127737370,Mimus polyglottos,species,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,https://inaturalist-open-data.s3.amazonaws.com/photos/216878313/original.jpeg
127737371,Sayornis nigricans,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,https://inaturalist-open-data.s3.amazonaws.com/photos/216878290/original.jpeg
127737372,Ondatra zibethicus,species,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,https://inaturalist-open-data.s3.amazonaws.com/photos/216878339/original.jpeg
127737374,Piranga ludoviciana,species,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,https://inaturalist-open-data.s3.amazonaws.com/photos/216878270/original.jpeg
127737391,Fulica atra,species,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,https://inaturalist-open-data.s3.amazonaws.com/photos/216891402/original.jpeg
191600645,Junco hyemalis,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,https://inaturalist-open-data.s3.amazonaws.com/photos/336163707/original.jpg
127737405,Knipolegus cyanirostris,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Knipolegus,https://inaturalist-open-data.s3.amazonaws.com/photos/216891298/original.jpg
191600676,Setophaga townsendi,species,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,https://inaturalist-open-data.s3.amazonaws.com/photos/336163793/original.jpeg
191600676,Setophaga townsendi,species,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,https://inaturalist-open-data.s3.amazonaws.com/photos/336163812/original.jpeg
191600676,Setophaga townsendi,species,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,https://inaturalist-open-data.s3.amazonaws.com/photos/336163827/original.jpeg
191600694,Passer montanus,species,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,https://inaturalist-open-data.s3.amazonaws.com/photos/336163738/original.jpeg
191600694,Passer montanus,species,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,https://inaturalist-open-data.s3.amazonaws.com/photos/336163780/original.jpeg
127737442,Charadrius semipalmatus,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,https://inaturalist-open-data.s3.amazonaws.com/photos/216889852/original.jpg
127737443,Megaptera novaeangliae,species,Animalia,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,https://inaturalist-open-data.s3.amazonaws.com/photos/216889938/original.jpg
191600739,Tringa ochropus,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,https://inaturalist-open-data.s3.amazonaws.com/photos/336163782/original.jpg
95808177,Corvus ossifragus,species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,https://inaturalist-open-data.s3.amazonaws.com/photos/159096063/original.jpeg
95808178,Lanius ludovicianus,species,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,https://inaturalist-open-data.s3.amazonaws.com/photos/159096155/original.jpeg
95808178,Lanius ludovicianus,species,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,https://inaturalist-open-data.s3.amazonaws.com/photos/159096352/original.jpeg
95808179,Zenaida macroura,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/159096234/original.jpeg
95808179,Zenaida macroura,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/159096516/original.jpeg
95808179,Zenaida macroura,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/159096523/original.jpeg
95808179,Zenaida macroura,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/159096527/original.jpeg
127737445,Megaptera novaeangliae,species,Animalia,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,https://inaturalist-open-data.s3.amazonaws.com/photos/216889956/original.jpg
127737447,Megaptera novaeangliae,species,Animalia,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,https://inaturalist-open-data.s3.amazonaws.com/photos/216890091/original.jpg
127737450,Larus fuscus,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,https://inaturalist-open-data.s3.amazonaws.com/photos/216890112/original.jpg
127737451,Larus fuscus,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,https://inaturalist-open-data.s3.amazonaws.com/photos/216890131/original.jpg
127737451,Larus fuscus,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,https://inaturalist-open-data.s3.amazonaws.com/photos/216890148/original.jpg
127737453,Egretta caerulea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/216890178/original.jpg
127737453,Egretta caerulea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/216890198/original.jpg
127737455,Calidris minutilla,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,https://inaturalist-open-data.s3.amazonaws.com/photos/216890227/original.jpg
127737457,Charadrius melodus,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,https://inaturalist-open-data.s3.amazonaws.com/photos/216890250/original.jpg
127737458,Nycticorax nycticorax,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,https://inaturalist-open-data.s3.amazonaws.com/photos/216891332/original.jpg
127737461,Calidris alba,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,https://inaturalist-open-data.s3.amazonaws.com/photos/216890276/original.jpg
191600752,Saxicola rubicola,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,https://inaturalist-open-data.s3.amazonaws.com/photos/336163792/original.jpeg
191600752,Saxicola rubicola,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,https://inaturalist-open-data.s3.amazonaws.com/photos/336163794/original.jpeg
191600752,Saxicola rubicola,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,https://inaturalist-open-data.s3.amazonaws.com/photos/336163814/original.jpeg
191600759,Anarhynchus bicinctus bicinctus,subspecies,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,https://inaturalist-open-data.s3.amazonaws.com/photos/336164012/original.jpeg
191600767,Parus major,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,https://inaturalist-open-data.s3.amazonaws.com/photos/336163931/original.jpeg
191600767,Parus major,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,https://inaturalist-open-data.s3.amazonaws.com/photos/336163956/original.jpeg
127737463,Sterna paradisaea,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,https://inaturalist-open-data.s3.amazonaws.com/photos/216890645/original.jpg
127737463,Sterna paradisaea,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,https://inaturalist-open-data.s3.amazonaws.com/photos/216890669/original.jpg
127737466,Chlidonias niger,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,https://inaturalist-open-data.s3.amazonaws.com/photos/216890703/original.jpg
127737467,Chlidonias niger,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,https://inaturalist-open-data.s3.amazonaws.com/photos/216890733/original.jpg
127737468,Chroicocephalus philadelphia,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,https://inaturalist-open-data.s3.amazonaws.com/photos/216890760/original.jpg
127737470,Progne subis,species,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,https://inaturalist-open-data.s3.amazonaws.com/photos/216891492/original.jpg
127737474,Sterna hirundo,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,https://inaturalist-open-data.s3.amazonaws.com/photos/216890822/original.jpg
127737475,Sterna hirundo,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,https://inaturalist-open-data.s3.amazonaws.com/photos/216890799/original.jpg
127737493,Tyrannus tyrannus,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,https://inaturalist-open-data.s3.amazonaws.com/photos/216891394/original.jpeg
127737493,Tyrannus tyrannus,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,https://inaturalist-open-data.s3.amazonaws.com/photos/216891640/original.jpeg
191600776,Lama guanicoe,species,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Lama,https://inaturalist-open-data.s3.amazonaws.com/photos/336164060/original.jpg
191600781,Peromyscus sonoriensis,species,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,https://inaturalist-open-data.s3.amazonaws.com/photos/336164062/original.jpg
191600781,Peromyscus sonoriensis,species,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,https://inaturalist-open-data.s3.amazonaws.com/photos/336164082/original.jpg
191600784,Zonotrichia albicollis,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,https://inaturalist-open-data.s3.amazonaws.com/photos/336164019/original.jpeg
191600784,Zonotrichia albicollis,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,https://inaturalist-open-data.s3.amazonaws.com/photos/336164021/original.jpeg
95808221,Ardea ibis,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/159096391/original.jpeg
95808221,Ardea ibis,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/159096415/original.jpeg
127737514,Acrocephalus australis,species,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,https://inaturalist-open-data.s3.amazonaws.com/photos/216891581/original.jpg
95808237,Meleagris gallopavo,species,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,https://inaturalist-open-data.s3.amazonaws.com/photos/159096345/original.jpeg
95808237,Meleagris gallopavo,species,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,https://inaturalist-open-data.s3.amazonaws.com/photos/159096360/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216886214/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216885846/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216886701/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216887140/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216887360/original.jpeg
127737539,Surnia ulula,species,Animalia,Chordata,Aves,Strigiformes,Strigidae,Surnia,https://inaturalist-open-data.s3.amazonaws.com/photos/216887946/original.jpeg
127737558,Spatula clypeata,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,https://inaturalist-open-data.s3.amazonaws.com/photos/216891201/original.jpg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159094888/original.jpeg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159094898/original.jpeg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159094956/original.jpeg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159095033/original.jpeg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159095099/original.jpeg
95808267,Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/159095002/original.jpeg
127737596,Butorides striata,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,https://inaturalist-open-data.s3.amazonaws.com/photos/217465799/original.jpg
127737596,Butorides striata,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,https://inaturalist-open-data.s3.amazonaws.com/photos/217465876/original.jpg
127737596,Butorides striata,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,https://inaturalist-open-data.s3.amazonaws.com/photos/217469818/original.jpg
127737596,Butorides striata,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,https://inaturalist-open-data.s3.amazonaws.com/photos/217473304/original.jpg
127737639,Gymnogyps californianus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Gymnogyps,https://inaturalist-open-data.s3.amazonaws.com/photos/216891847/original.jpeg
127737641,Alces alces,species,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Alces,https://inaturalist-open-data.s3.amazonaws.com/photos/216891866/original.jpg
95808305,Zenaida auriculata,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/159096174/original.jpg
95808360,Spatula discors,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,https://inaturalist-open-data.s3.amazonaws.com/photos/159096667/original.jpeg
95808360,Spatula discors,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,https://inaturalist-open-data.s3.amazonaws.com/photos/159096686/original.jpeg
127737755,Buteo jamaicensis,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/216889707/original.jpeg
127737755,Buteo jamaicensis,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/216889795/original.jpeg
127737758,Spinus tristis,species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,https://inaturalist-open-data.s3.amazonaws.com/photos/216890013/original.jpeg
127737760,Salpinctes obsoletus,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,https://inaturalist-open-data.s3.amazonaws.com/photos/216890072/original.jpeg
127737760,Salpinctes obsoletus,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,https://inaturalist-open-data.s3.amazonaws.com/photos/216890151/original.jpeg
127737763,Spizella pallida,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,https://inaturalist-open-data.s3.amazonaws.com/photos/216890425/original.jpeg
127737764,Pipilo maculatus,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,https://inaturalist-open-data.s3.amazonaws.com/photos/216890514/original.jpeg
127737769,Quiscalus quiscula,species,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,https://inaturalist-open-data.s3.amazonaws.com/photos/224996568/original.jpg
127737769,Quiscalus quiscula,species,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,https://inaturalist-open-data.s3.amazonaws.com/photos/224996613/original.jpg
95808374,Hemiphaga novaeseelandiae novaeseelandiae,subspecies,Animalia,Chordata,Aves,Columbiformes,Columbidae,Hemiphaga,https://inaturalist-open-data.s3.amazonaws.com/photos/159096687/original.jpg
127737797,Anas platyrhynchos,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,https://inaturalist-open-data.s3.amazonaws.com/photos/216892050/original.jpeg
127737824,Aegithalos concinnus,species,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,https://inaturalist-open-data.s3.amazonaws.com/photos/216892010/original.jpg
127737830,Zenaida macroura,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,https://inaturalist-open-data.s3.amazonaws.com/photos/216891906/original.jpg
95808405,Calidris alba,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,https://inaturalist-open-data.s3.amazonaws.com/photos/159096828/original.jpg
95808408,Haliaeetus leucocephalus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,https://inaturalist-open-data.s3.amazonaws.com/photos/159095716/original.jpeg
