id,type,format,identifier,references,created,creator,publisher,license,rightsHolder,catalogNumber
95792716,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159070021/original.jpg,https://www.inaturalist.org/photos/159070021,2021-09-03T17:41:35-07:00,Lioneska,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Lioneska,159070021
95792717,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069076/original.jpeg,https://www.inaturalist.org/photos/159069076,2021-09-22T20:35:46Z,laurasea,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,laurasea,159069076
95792717,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069102/original.jpeg,https://www.inaturalist.org/photos/159069102,2021-09-22T20:35:46Z,laurasea,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,laurasea,159069102
95792718,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/167946674/original.jpg,https://www.inaturalist.org/photos/167946674,2021-09-22T20:54:38Z,ddblais,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,ddblais,167946674
95792718,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/167946719/original.jpg,https://www.inaturalist.org/photos/167946719,2021-09-22T20:54:38Z,ddblais,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,ddblais,167946719
95792726,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069034/original.jpg,https://www.inaturalist.org/photos/159069034,2021-09-22T20:54:55Z,kaicnewell,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,kaicnewell,159069034
95792727,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069459/original.jpg,https://www.inaturalist.org/photos/159069459,2021-09-22T20:55:04Z,largetona,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,largetona,159069459
95792728,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069062/original.jpg,https://www.inaturalist.org/photos/159069062,2021-09-22T20:54:10Z,bugses,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,bugses,159069062
95792730,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069006/original.jpeg,https://www.inaturalist.org/photos/159069006,2021-09-16T07:52:38-07:00,Vern Bothwell,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Vern Bothwell,159069006
95792738,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068851/original.jpg,https://www.inaturalist.org/photos/159068851,2021-09-22T14:44:14-07:00,Piermario Maculan,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Piermario Maculan,159068851
95792738,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159075886/original.jpg,https://www.inaturalist.org/photos/159075886,2021-09-22T14:44:12-07:00,Piermario Maculan,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Piermario Maculan,159075886
95792740,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069080/original.jpeg,https://www.inaturalist.org/photos/159069080,2021-09-22T14:26:03-07:00,fishmanj,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,fishmanj,159069080
95792740,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069116/original.jpeg,https://www.inaturalist.org/photos/159069116,2021-09-22T14:25:40-07:00,fishmanj,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,fishmanj,159069116
95792740,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069604/original.jpeg,https://www.inaturalist.org/photos/159069604,2021-09-22T14:25:30-07:00,fishmanj,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,fishmanj,159069604
95792740,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069631/original.jpeg,https://www.inaturalist.org/photos/159069631,2021-09-22T14:24:01-07:00,fishmanj,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,fishmanj,159069631
95792740,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069656/original.jpeg,https://www.inaturalist.org/photos/159069656,2021-09-22T14:23:43-07:00,fishmanj,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,fishmanj,159069656
95792741,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069087/original.jpeg,https://www.inaturalist.org/photos/159069087,2021-09-22T16:47:56-07:00,mtbmashue,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,mtbmashue,159069087
95792741,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069117/original.jpeg,https://www.inaturalist.org/photos/159069117,2021-09-22T16:48:25-07:00,mtbmashue,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,mtbmashue,159069117
95792741,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069146/original.jpeg,https://www.inaturalist.org/photos/159069146,2021-09-22T16:48:50-07:00,mtbmashue,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,mtbmashue,159069146
95792743,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068423/original.jpeg,https://www.inaturalist.org/photos/159068423,2021-09-22T20:20:00Z,emilyyyyyli,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,emilyyyyyli,159068423
95792744,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068435/original.jpeg,https://www.inaturalist.org/photos/159068435,2021-09-22T20:20:00Z,emilyyyyyli,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,emilyyyyyli,159068435
95792751,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068879/original.jpeg,https://www.inaturalist.org/photos/159068879,2021-09-09T12:34:37-07:00,Соколков Юрий Павлович,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Соколков Юрий Павлович,159068879
95792754,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069189/original.jpeg,https://www.inaturalist.org/photos/159069189,2021-08-13T13:25:21-07:00,vadim_kirichenko,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,vadim_kirichenko,159069189
95792755,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068982/original.jpg,https://www.inaturalist.org/photos/159068982,2021-09-02T13:38:05-07:00,Alexander Baransky,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexander Baransky,159068982
95792755,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069304/original.jpg,https://www.inaturalist.org/photos/159069304,2021-09-02T13:37:49-07:00,Alexander Baransky,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexander Baransky,159069304
95792757,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069130/original.jpeg,https://www.inaturalist.org/photos/159069130,2021-09-22T15:22:31-07:00,Olivia Doucet-Sawyer,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Olivia Doucet-Sawyer,159069130
95792758,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069147/original.jpg,https://www.inaturalist.org/photos/159069147,2021-09-22T20:23:41Z,June,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,June,159069147
95792758,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069173/original.jpg,https://www.inaturalist.org/photos/159069173,2021-09-22T20:23:41Z,June,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,June,159069173
159656054,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855247/original.jpeg,https://www.inaturalist.org/photos/275855247,2023-04-30T11:47:22-07:00,Monica Ndlovu,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Monica Ndlovu,275855247
159656056,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855199/original.jpg,https://www.inaturalist.org/photos/275855199,2023-04-01T17:38:44-07:00,Hugo Hulsberg,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Hugo Hulsberg,275855199
159656060,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855903/original.jpg,https://www.inaturalist.org/photos/275855903,2023-05-04T12:49:28Z,scarflo2008,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,scarflo2008,275855903
159656062,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855324/original.jpg,https://www.inaturalist.org/photos/275855324,2023-05-03T19:17:23Z,wildflowers7,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,wildflowers7,275855324
159656062,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855336/original.jpg,https://www.inaturalist.org/photos/275855336,2023-05-03T19:17:23Z,wildflowers7,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,wildflowers7,275855336
159656065,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855344/original.jpg,https://www.inaturalist.org/photos/275855344,2023-05-04T14:11:09Z,suzann456,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,suzann456,275855344
159656085,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855029/original.jpg,https://www.inaturalist.org/photos/275855029,2016-09-11T11:32:44-07:00,CORDENOS Thierry,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,CORDENOS Thierry,275855029
159656085,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855054/original.jpg,https://www.inaturalist.org/photos/275855054,2016-09-11T10:59:21-07:00,CORDENOS Thierry,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,CORDENOS Thierry,275855054
159656099,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275868552/original.jpg,https://www.inaturalist.org/photos/275868552,2023-05-04T14:10:45Z,Kepa A.,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Kepa A.,275868552
159656102,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855360/original.jpeg,https://www.inaturalist.org/photos/275855360,2023-04-29T11:57:09Z,Federico Biguzzi,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Federico Biguzzi,275855360
159656115,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855340/original.jpeg,https://www.inaturalist.org/photos/275855340,2023-05-04T11:03:58-07:00,stefanodirektor,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,stefanodirektor,275855340
159656123,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855421/original.jpeg,https://www.inaturalist.org/photos/275855421,2023-04-22T18:18:16-07:00,Isabel (AlikantoChile),iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Isabel (AlikantoChile),275855421
159656124,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855394/original.jpg,https://www.inaturalist.org/photos/275855394,2023-05-04T14:11:39Z,Joseph O'Connor,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Joseph O'Connor,275855394
159656128,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855377/original.jpg,https://www.inaturalist.org/photos/275855377,2023-05-04T14:11:52Z,jubeh,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jubeh,275855377
159656132,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855184/original.jpeg,https://www.inaturalist.org/photos/275855184,2023-04-19T09:24:43-07:00,rudyclaeys,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,rudyclaeys,275855184
159656135,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275958043/original.jpeg,https://www.inaturalist.org/photos/275958043,2023-05-04T14:12:07Z,kannmariea,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,kannmariea,275958043
159656136,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855391/original.jpeg,https://www.inaturalist.org/photos/275855391,2023-05-03T13:31:02Z,gabrielbrenes,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,gabrielbrenes,275855391
159656136,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855407/original.jpeg,https://www.inaturalist.org/photos/275855407,2023-05-03T13:31:02Z,gabrielbrenes,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,gabrielbrenes,275855407
159656138,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855404/original.jpeg,https://www.inaturalist.org/photos/275855404,2023-04-30T18:11:01-07:00,Ricardo Arredondo T.,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ricardo Arredondo T.,275855404
159656138,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855429/original.jpeg,https://www.inaturalist.org/photos/275855429,2023-04-30T18:11:03-07:00,Ricardo Arredondo T.,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ricardo Arredondo T.,275855429
159656148,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855416/original.jpg,https://www.inaturalist.org/photos/275855416,2023-05-04T14:11:45Z,bkandcc,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,bkandcc,275855416
159656148,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855443/original.jpg,https://www.inaturalist.org/photos/275855443,2023-05-04T14:11:45Z,bkandcc,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,bkandcc,275855443
159656155,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275856025/original.jpg,https://www.inaturalist.org/photos/275856025,2023-04-30T18:20:15Z,Liz Crafford,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Liz Crafford,275856025
159656156,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855433/original.jpeg,https://www.inaturalist.org/photos/275855433,2023-05-03T13:59:08Z,Jane,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jane,275855433
159656158,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855460/original.jpg,https://www.inaturalist.org/photos/275855460,2023-05-04T14:11:59Z,Paulo C Alves,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Paulo C Alves,275855460
159656160,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855206/original.jpg,https://www.inaturalist.org/photos/275855206,2023-05-04T14:11:00Z,Jake David MacLennan,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jake David MacLennan,275855206
159656161,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855430/original.jpg,https://www.inaturalist.org/photos/275855430,2023-05-03T20:36:03Z,Patricia Vasquez,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Patricia Vasquez,275855430
159656161,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855455/original.jpg,https://www.inaturalist.org/photos/275855455,2023-05-03T20:36:03Z,Patricia Vasquez,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Patricia Vasquez,275855455
159656161,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855469/original.jpg,https://www.inaturalist.org/photos/275855469,2023-05-03T20:36:03Z,Patricia Vasquez,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Patricia Vasquez,275855469
159656161,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275855499/original.jpg,https://www.inaturalist.org/photos/275855499,2023-05-03T20:36:03Z,Patricia Vasquez,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Patricia Vasquez,275855499
63862435,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515323/original.jpg,https://www.inaturalist.org/photos/102515323,2020-10-28T14:13:38-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515323
63862435,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515311/original.jpg,https://www.inaturalist.org/photos/102515311,2020-10-28T14:13:46-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515311
63862435,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515366/original.jpg,https://www.inaturalist.org/photos/102515366,2020-10-28T14:13:48-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515366
63862436,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515431/original.jpg,https://www.inaturalist.org/photos/102515431,2020-10-28T14:15:44-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515431
63862436,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515475/original.jpg,https://www.inaturalist.org/photos/102515475,2020-10-28T14:15:47-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515475
63862438,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515547/original.jpg,https://www.inaturalist.org/photos/102515547,2020-10-28T14:16:38-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515547
63862438,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515539/original.jpg,https://www.inaturalist.org/photos/102515539,2020-10-28T14:16:20-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515539
63862438,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515623/original.jpg,https://www.inaturalist.org/photos/102515623,2020-10-28T14:16:40-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515623
63862438,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515471/original.jpg,https://www.inaturalist.org/photos/102515471,2020-10-28T14:16:15-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515471
63862439,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515690/original.jpg,https://www.inaturalist.org/photos/102515690,2020-10-28T14:17:57-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515690
63862439,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515626/original.jpg,https://www.inaturalist.org/photos/102515626,2020-10-28T14:17:52-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515626
63862440,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515741/original.jpg,https://www.inaturalist.org/photos/102515741,2020-10-28T14:18:58-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515741
63862440,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102515672/original.jpg,https://www.inaturalist.org/photos/102515672,2020-10-28T14:18:55-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102515672
63862441,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518882/original.jpg,https://www.inaturalist.org/photos/102518882,2020-10-28T14:23:50-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518882
63862441,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518895/original.jpg,https://www.inaturalist.org/photos/102518895,2020-10-28T14:23:51-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518895
63862441,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518908/original.jpg,https://www.inaturalist.org/photos/102518908,2020-10-28T14:23:54-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518908
63862441,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518925/original.jpg,https://www.inaturalist.org/photos/102518925,2020-10-28T14:24:04-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518925
63862441,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518932/original.jpg,https://www.inaturalist.org/photos/102518932,2020-10-28T14:24:06-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518932
63862442,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518959/original.jpg,https://www.inaturalist.org/photos/102518959,2020-10-28T14:26:54-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518959
63862442,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102518965/original.jpg,https://www.inaturalist.org/photos/102518965,2020-10-28T14:26:50-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102518965
63862442,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519014/original.jpg,https://www.inaturalist.org/photos/102519014,2020-10-28T14:27:08-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519014
63862444,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519062/original.jpg,https://www.inaturalist.org/photos/102519062,2020-10-28T14:28:33-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519062
63862444,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519022/original.jpg,https://www.inaturalist.org/photos/102519022,2020-10-28T14:28:26-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519022
63862444,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519044/original.jpg,https://www.inaturalist.org/photos/102519044,2020-10-28T14:28:35-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519044
63862445,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519107/original.jpg,https://www.inaturalist.org/photos/102519107,2020-10-28T14:29:20-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519107
63862445,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519085/original.jpg,https://www.inaturalist.org/photos/102519085,2020-10-28T14:29:18-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519085
63862446,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519141/original.jpg,https://www.inaturalist.org/photos/102519141,2020-10-28T14:29:32-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519141
63862446,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102519117/original.jpg,https://www.inaturalist.org/photos/102519117,2020-10-28T14:29:30-07:00,Alexey P. Seregin,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Alexey P. Seregin,102519117
63862447,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/102569447/original.jpg,https://www.inaturalist.org/photos/102569447,2020-10-31T00:32:36Z,alexsanchezinaturalist,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,alexsanchezinaturalist,102569447
95792759,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069012/original.jpg,https://www.inaturalist.org/photos/159069012,2021-09-19T17:19:05-07:00,euqirneto,iNaturalist,http://creativecommons.org/licenses/by/4.0/,euqirneto,159069012
95792771,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069158/original.jpg,https://www.inaturalist.org/photos/159069158,2021-07-24T14:46:34Z,rheophytic,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,rheophytic,159069158
95792771,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069228/original.jpg,https://www.inaturalist.org/photos/159069228,2021-07-24T14:46:34Z,rheophytic,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,rheophytic,159069228
95792774,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069188/original.jpeg,https://www.inaturalist.org/photos/159069188,2021-09-22T16:55:47-07:00,Brian Vigorito,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Brian Vigorito,159069188
95792780,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069180/original.jpg,https://www.inaturalist.org/photos/159069180,2021-09-21T19:27:37Z,allisonsbrown,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,allisonsbrown,159069180
95792788,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159077421/original.jpg,https://www.inaturalist.org/photos/159077421,2021-08-28T21:36:28Z,mdominico,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,mdominico,159077421
95792791,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159575425/original.jpeg,https://www.inaturalist.org/photos/159575425,2021-09-22T20:53:02Z,jeffg6345218,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jeffg6345218,159575425
95792795,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159194626/original.jpeg,https://www.inaturalist.org/photos/159194626,2021-09-22T20:52:14Z,jeffg6345218,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jeffg6345218,159194626
95792799,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069198/original.jpg,https://www.inaturalist.org/photos/159069198,2021-09-22T20:55:40Z,shiffa-ch,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,shiffa-ch,159069198
95792800,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159068334/original.jpeg,https://www.inaturalist.org/photos/159068334,2021-09-22,Osiel Flores,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Osiel Flores,159068334
95792802,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069217/original.jpg,https://www.inaturalist.org/photos/159069217,2021-09-22T20:35:53Z,tjeales,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,tjeales,159069217
95792803,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/159069083/original.jpeg,https://www.inaturalist.org/photos/159069083,2021-09-22T15:13:53-07:00,johnslowry,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,johnslowry,159069083
